OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Plant_mean	Host-associated_mean	Waste water_mean	Soil_mean	Green Algae_mean	Air_mean	Red Algae_mean	Fresh water_mean	Other_mean	Rhizoplane_mean	Phylloplane_mean	Marine_mean	Sediment_mean	Rhizosphere_mean
denovo2161	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2185	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2200	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2205	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2225	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2260	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2311	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2317	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2318	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2357	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2390	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2412	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0344827586207
denovo2429	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2430	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2438	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2470	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2471	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2486	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2491	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2514	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2540	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2555	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2556	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2557	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2565	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2570	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2584	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2613	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2685	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2690	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2693	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2695	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2702	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2755	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2782	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2795	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2803	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2882	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2884	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2886	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2890	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2922	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo2961	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3053	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3070	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3080	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3082	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3086	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3135	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3161	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3164	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3192	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3218	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3225	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3250	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3274	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3277	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3300	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3322	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3339	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3340	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3353	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3356	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3370	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3390	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3415	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3423	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3426	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3447	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3456	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3482	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3484	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3497	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3547	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3570	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3583	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3611	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3626	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3661	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3693	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3701	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3730	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3743	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3745	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3777	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3779	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3791	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3868	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3877	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3893	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3901	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3918	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3919	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3925	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3928	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3946	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3949	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3964	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3987	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo3997	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4001	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4022	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4025	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4043	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4064	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4073	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4123	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4156	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4173	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4188	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4200	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4202	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4203	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4247	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4272	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4276	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4279	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4282	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4301	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4305	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4317	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4323	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4370	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4381	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4383	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4410	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4423	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4430	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4432	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4443	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4477	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4529	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4556	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4557	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4583	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4635	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
denovo4681	59.7586206903	5.80220508076e-08	1.86141987323e-07	0.00152580587009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172413793103
